index,label,split,seed,dataset,forget_per_class
7368,1,retain,3,MUCAC,527
4140,1,retain,3,MUCAC,527
10242,1,retain,3,MUCAC,527
5435,1,retain,3,MUCAC,527
8503,1,retain,3,MUCAC,527
5896,1,retain,3,MUCAC,527
5370,1,retain,3,MUCAC,527
1440,1,retain,3,MUCAC,527
5331,1,retain,3,MUCAC,527
5980,1,retain,3,MUCAC,527
7910,1,retain,3,MUCAC,527
167,1,retain,3,MUCAC,527
2723,1,retain,3,MUCAC,527
4563,1,retain,3,MUCAC,527
4919,1,retain,3,MUCAC,527
8309,1,retain,3,MUCAC,527
10278,1,retain,3,MUCAC,527
1747,1,retain,3,MUCAC,527
7869,1,retain,3,MUCAC,527
3973,1,retain,3,MUCAC,527
5057,1,retain,3,MUCAC,527
348,1,retain,3,MUCAC,527
9339,1,retain,3,MUCAC,527
558,1,retain,3,MUCAC,527
5152,1,retain,3,MUCAC,527
3160,1,retain,3,MUCAC,527
7859,1,retain,3,MUCAC,527
2250,1,retain,3,MUCAC,527
9464,1,retain,3,MUCAC,527
7726,1,retain,3,MUCAC,527
1751,1,retain,3,MUCAC,527
223,1,retain,3,MUCAC,527
8059,1,retain,3,MUCAC,527
3466,1,retain,3,MUCAC,527
3974,1,retain,3,MUCAC,527
10144,1,retain,3,MUCAC,527
5846,1,retain,3,MUCAC,527
9370,1,retain,3,MUCAC,527
6228,1,retain,3,MUCAC,527
2518,1,retain,3,MUCAC,527
4025,1,retain,3,MUCAC,527
5275,1,retain,3,MUCAC,527
2924,1,retain,3,MUCAC,527
7096,1,retain,3,MUCAC,527
6834,1,retain,3,MUCAC,527
8833,1,retain,3,MUCAC,527
7461,1,retain,3,MUCAC,527
1606,1,retain,3,MUCAC,527
8048,1,retain,3,MUCAC,527
9940,1,retain,3,MUCAC,527
6560,1,retain,3,MUCAC,527
847,1,retain,3,MUCAC,527
1318,1,retain,3,MUCAC,527
8647,1,retain,3,MUCAC,527
4983,1,retain,3,MUCAC,527
6847,1,retain,3,MUCAC,527
2970,1,retain,3,MUCAC,527
3136,1,retain,3,MUCAC,527
3365,1,retain,3,MUCAC,527
2793,1,retain,3,MUCAC,527
5521,1,retain,3,MUCAC,527
6540,1,retain,3,MUCAC,527
5476,1,retain,3,MUCAC,527
2867,1,retain,3,MUCAC,527
9660,1,retain,3,MUCAC,527
1192,1,retain,3,MUCAC,527
6189,1,retain,3,MUCAC,527
9211,1,retain,3,MUCAC,527
5361,1,retain,3,MUCAC,527
5407,1,retain,3,MUCAC,527
6701,1,retain,3,MUCAC,527
7546,1,retain,3,MUCAC,527
7624,1,retain,3,MUCAC,527
3668,1,retain,3,MUCAC,527
9772,1,retain,3,MUCAC,527
2749,1,retain,3,MUCAC,527
8021,1,retain,3,MUCAC,527
10143,1,retain,3,MUCAC,527
4666,1,retain,3,MUCAC,527
2630,1,retain,3,MUCAC,527
9243,1,retain,3,MUCAC,527
104,1,retain,3,MUCAC,527
8319,1,retain,3,MUCAC,527
3828,1,retain,3,MUCAC,527
5780,1,retain,3,MUCAC,527
1314,1,retain,3,MUCAC,527
8999,1,retain,3,MUCAC,527
10185,1,retain,3,MUCAC,527
6986,1,retain,3,MUCAC,527
5853,1,retain,3,MUCAC,527
8793,1,retain,3,MUCAC,527
1962,1,retain,3,MUCAC,527
5606,1,retain,3,MUCAC,527
4804,1,retain,3,MUCAC,527
3004,1,retain,3,MUCAC,527
8986,1,retain,3,MUCAC,527
2133,1,retain,3,MUCAC,527
2146,1,retain,3,MUCAC,527
7639,1,retain,3,MUCAC,527
5059,1,retain,3,MUCAC,527
7474,1,retain,3,MUCAC,527
6777,1,retain,3,MUCAC,527
8849,1,retain,3,MUCAC,527
9346,1,retain,3,MUCAC,527
2647,1,retain,3,MUCAC,527
7697,1,retain,3,MUCAC,527
7722,1,retain,3,MUCAC,527
9128,1,retain,3,MUCAC,527
4526,1,retain,3,MUCAC,527
553,1,retain,3,MUCAC,527
10032,1,retain,3,MUCAC,527
560,1,retain,3,MUCAC,527
2964,1,retain,3,MUCAC,527
7654,1,retain,3,MUCAC,527
5726,1,retain,3,MUCAC,527
213,1,retain,3,MUCAC,527
8216,1,retain,3,MUCAC,527
7743,1,retain,3,MUCAC,527
6604,1,retain,3,MUCAC,527
1578,1,retain,3,MUCAC,527
5263,1,retain,3,MUCAC,527
1045,1,retain,3,MUCAC,527
4945,1,retain,3,MUCAC,527
350,1,retain,3,MUCAC,527
6298,1,retain,3,MUCAC,527
7963,1,retain,3,MUCAC,527
7551,1,retain,3,MUCAC,527
5077,1,retain,3,MUCAC,527
1148,1,retain,3,MUCAC,527
2685,1,retain,3,MUCAC,527
99,1,retain,3,MUCAC,527
7144,1,retain,3,MUCAC,527
4269,1,retain,3,MUCAC,527
7216,1,retain,3,MUCAC,527
445,1,retain,3,MUCAC,527
7984,1,retain,3,MUCAC,527
2763,1,retain,3,MUCAC,527
8705,1,retain,3,MUCAC,527
5664,1,retain,3,MUCAC,527
8654,1,retain,3,MUCAC,527
110,1,retain,3,MUCAC,527
1895,1,retain,3,MUCAC,527
2075,1,retain,3,MUCAC,527
2823,1,retain,3,MUCAC,527
246,1,retain,3,MUCAC,527
4016,1,retain,3,MUCAC,527
9144,1,retain,3,MUCAC,527
511,1,retain,3,MUCAC,527
1555,1,retain,3,MUCAC,527
5318,1,retain,3,MUCAC,527
7818,1,retain,3,MUCAC,527
806,1,retain,3,MUCAC,527
3936,1,retain,3,MUCAC,527
5045,1,retain,3,MUCAC,527
10282,1,retain,3,MUCAC,527
1698,1,retain,3,MUCAC,527
1739,1,retain,3,MUCAC,527
9630,1,retain,3,MUCAC,527
4932,1,retain,3,MUCAC,527
8379,1,retain,3,MUCAC,527
7433,1,retain,3,MUCAC,527
5637,1,retain,3,MUCAC,527
7742,1,retain,3,MUCAC,527
4519,1,retain,3,MUCAC,527
1452,1,retain,3,MUCAC,527
6410,1,retain,3,MUCAC,527
10004,1,retain,3,MUCAC,527
4165,1,retain,3,MUCAC,527
8597,1,retain,3,MUCAC,527
954,1,retain,3,MUCAC,527
78,1,retain,3,MUCAC,527
1849,1,retain,3,MUCAC,527
2684,1,retain,3,MUCAC,527
922,1,retain,3,MUCAC,527
6107,1,retain,3,MUCAC,527
5703,1,retain,3,MUCAC,527
9060,1,retain,3,MUCAC,527
5796,1,retain,3,MUCAC,527
6784,1,retain,3,MUCAC,527
9640,1,retain,3,MUCAC,527
5972,1,retain,3,MUCAC,527
7948,1,retain,3,MUCAC,527
9037,1,retain,3,MUCAC,527
4595,1,retain,3,MUCAC,527
7996,1,retain,3,MUCAC,527
7102,1,retain,3,MUCAC,527
2046,1,retain,3,MUCAC,527
10136,1,retain,3,MUCAC,527
2614,1,retain,3,MUCAC,527
4690,1,retain,3,MUCAC,527
2884,1,retain,3,MUCAC,527
2499,1,retain,3,MUCAC,527
1562,1,retain,3,MUCAC,527
9451,1,retain,3,MUCAC,527
10149,1,retain,3,MUCAC,527
6570,1,retain,3,MUCAC,527
1202,1,retain,3,MUCAC,527
5280,1,retain,3,MUCAC,527
10229,1,retain,3,MUCAC,527
4254,1,retain,3,MUCAC,527
2150,1,retain,3,MUCAC,527
6017,1,retain,3,MUCAC,527
3576,1,retain,3,MUCAC,527
5140,1,retain,3,MUCAC,527
790,1,retain,3,MUCAC,527
1395,1,retain,3,MUCAC,527
4320,1,retain,3,MUCAC,527
5854,1,retain,3,MUCAC,527
3396,1,retain,3,MUCAC,527
4642,1,retain,3,MUCAC,527
4822,1,retain,3,MUCAC,527
8835,1,retain,3,MUCAC,527
1098,1,retain,3,MUCAC,527
7172,1,retain,3,MUCAC,527
2996,1,retain,3,MUCAC,527
8292,1,retain,3,MUCAC,527
8533,1,retain,3,MUCAC,527
732,1,retain,3,MUCAC,527
6135,1,retain,3,MUCAC,527
805,1,retain,3,MUCAC,527
6474,1,retain,3,MUCAC,527
4306,1,retain,3,MUCAC,527
2029,1,retain,3,MUCAC,527
2864,1,retain,3,MUCAC,527
8584,1,retain,3,MUCAC,527
1146,1,retain,3,MUCAC,527
1417,1,retain,3,MUCAC,527
5064,1,retain,3,MUCAC,527
8369,1,retain,3,MUCAC,527
4240,1,retain,3,MUCAC,527
6553,1,retain,3,MUCAC,527
5654,1,retain,3,MUCAC,527
5670,1,retain,3,MUCAC,527
8521,1,retain,3,MUCAC,527
4491,1,retain,3,MUCAC,527
4177,1,retain,3,MUCAC,527
5356,1,retain,3,MUCAC,527
5978,1,retain,3,MUCAC,527
4209,1,retain,3,MUCAC,527
1023,1,retain,3,MUCAC,527
1213,1,retain,3,MUCAC,527
9603,1,retain,3,MUCAC,527
2805,1,retain,3,MUCAC,527
10130,1,retain,3,MUCAC,527
8571,1,retain,3,MUCAC,527
8612,1,retain,3,MUCAC,527
1637,1,retain,3,MUCAC,527
9864,1,retain,3,MUCAC,527
8194,1,retain,3,MUCAC,527
4570,1,retain,3,MUCAC,527
4989,1,retain,3,MUCAC,527
1001,1,retain,3,MUCAC,527
3730,1,retain,3,MUCAC,527
7267,1,retain,3,MUCAC,527
9472,1,retain,3,MUCAC,527
3835,1,retain,3,MUCAC,527
2674,1,retain,3,MUCAC,527
8615,1,retain,3,MUCAC,527
1493,1,retain,3,MUCAC,527
5610,1,retain,3,MUCAC,527
4393,1,retain,3,MUCAC,527
7701,1,retain,3,MUCAC,527
5267,1,retain,3,MUCAC,527
3995,1,retain,3,MUCAC,527
1044,1,retain,3,MUCAC,527
8442,1,retain,3,MUCAC,527
6651,1,retain,3,MUCAC,527
42,1,retain,3,MUCAC,527
3261,1,retain,3,MUCAC,527
4554,1,retain,3,MUCAC,527
6441,1,retain,3,MUCAC,527
773,1,retain,3,MUCAC,527
2080,1,retain,3,MUCAC,527
9414,1,retain,3,MUCAC,527
10010,1,retain,3,MUCAC,527
8899,1,retain,3,MUCAC,527
7359,1,retain,3,MUCAC,527
10367,1,retain,3,MUCAC,527
5623,1,retain,3,MUCAC,527
5665,1,retain,3,MUCAC,527
7083,1,retain,3,MUCAC,527
6329,1,retain,3,MUCAC,527
1668,1,retain,3,MUCAC,527
3684,1,retain,3,MUCAC,527
7041,1,retain,3,MUCAC,527
9091,1,retain,3,MUCAC,527
8340,1,retain,3,MUCAC,527
3873,1,retain,3,MUCAC,527
9748,1,retain,3,MUCAC,527
5071,1,retain,3,MUCAC,527
8794,1,retain,3,MUCAC,527
2088,1,retain,3,MUCAC,527
3497,1,retain,3,MUCAC,527
4170,1,retain,3,MUCAC,527
1589,1,retain,3,MUCAC,527
9893,1,retain,3,MUCAC,527
3675,1,retain,3,MUCAC,527
10061,1,retain,3,MUCAC,527
505,1,retain,3,MUCAC,527
4007,1,retain,3,MUCAC,527
2921,1,retain,3,MUCAC,527
3202,1,retain,3,MUCAC,527
8229,1,retain,3,MUCAC,527
3040,1,retain,3,MUCAC,527
2141,1,retain,3,MUCAC,527
493,1,retain,3,MUCAC,527
8302,1,retain,3,MUCAC,527
1470,1,retain,3,MUCAC,527
8587,1,retain,3,MUCAC,527
8123,1,retain,3,MUCAC,527
9945,1,retain,3,MUCAC,527
3477,1,retain,3,MUCAC,527
2876,1,retain,3,MUCAC,527
8800,1,retain,3,MUCAC,527
4767,1,retain,3,MUCAC,527
6991,1,retain,3,MUCAC,527
1021,1,retain,3,MUCAC,527
9836,1,retain,3,MUCAC,527
8987,1,retain,3,MUCAC,527
8847,1,retain,3,MUCAC,527
6649,1,retain,3,MUCAC,527
4668,1,retain,3,MUCAC,527
1240,1,retain,3,MUCAC,527
7608,1,retain,3,MUCAC,527
6157,1,retain,3,MUCAC,527
9400,1,retain,3,MUCAC,527
2456,1,retain,3,MUCAC,527
7383,1,retain,3,MUCAC,527
6251,1,retain,3,MUCAC,527
5962,1,retain,3,MUCAC,527
10519,1,retain,3,MUCAC,527
8251,1,retain,3,MUCAC,527
6194,1,retain,3,MUCAC,527
2783,1,retain,3,MUCAC,527
2341,1,retain,3,MUCAC,527
2117,1,retain,3,MUCAC,527
1598,1,retain,3,MUCAC,527
9745,1,retain,3,MUCAC,527
5031,1,retain,3,MUCAC,527
10420,1,retain,3,MUCAC,527
591,1,retain,3,MUCAC,527
1952,1,retain,3,MUCAC,527
4525,1,retain,3,MUCAC,527
9912,1,retain,3,MUCAC,527
777,1,retain,3,MUCAC,527
1387,1,retain,3,MUCAC,527
1765,1,retain,3,MUCAC,527
7341,1,retain,3,MUCAC,527
3745,1,retain,3,MUCAC,527
6761,1,retain,3,MUCAC,527
9550,1,retain,3,MUCAC,527
7929,1,retain,3,MUCAC,527
1810,1,retain,3,MUCAC,527
10166,1,retain,3,MUCAC,527
9311,1,retain,3,MUCAC,527
2478,1,retain,3,MUCAC,527
5456,1,retain,3,MUCAC,527
3319,1,retain,3,MUCAC,527
4715,1,retain,3,MUCAC,527
1642,1,retain,3,MUCAC,527
3703,1,retain,3,MUCAC,527
1736,1,retain,3,MUCAC,527
7462,1,retain,3,MUCAC,527
10299,1,retain,3,MUCAC,527
1139,1,retain,3,MUCAC,527
5892,1,retain,3,MUCAC,527
9572,1,retain,3,MUCAC,527
5218,1,retain,3,MUCAC,527
9610,1,retain,3,MUCAC,527
4480,1,retain,3,MUCAC,527
5458,1,retain,3,MUCAC,527
2466,1,retain,3,MUCAC,527
3878,1,retain,3,MUCAC,527
3676,1,retain,3,MUCAC,527
1325,1,retain,3,MUCAC,527
662,1,retain,3,MUCAC,527
5850,1,retain,3,MUCAC,527
5010,1,retain,3,MUCAC,527
10243,1,retain,3,MUCAC,527
4973,1,retain,3,MUCAC,527
2309,1,retain,3,MUCAC,527
5206,1,retain,3,MUCAC,527
1640,1,retain,3,MUCAC,527
7758,1,retain,3,MUCAC,527
5235,1,retain,3,MUCAC,527
1844,1,retain,3,MUCAC,527
4373,1,retain,3,MUCAC,527
7060,1,retain,3,MUCAC,527
9632,1,retain,3,MUCAC,527
7590,1,retain,3,MUCAC,527
5400,1,retain,3,MUCAC,527
7746,1,retain,3,MUCAC,527
9461,1,retain,3,MUCAC,527
3840,1,retain,3,MUCAC,527
3648,1,retain,3,MUCAC,527
8694,1,retain,3,MUCAC,527
3210,1,retain,3,MUCAC,527
2189,1,retain,3,MUCAC,527
3707,1,retain,3,MUCAC,527
10110,1,retain,3,MUCAC,527
8037,1,retain,3,MUCAC,527
6870,1,retain,3,MUCAC,527
8729,1,retain,3,MUCAC,527
2163,1,retain,3,MUCAC,527
5148,1,retain,3,MUCAC,527
2942,1,retain,3,MUCAC,527
2705,1,retain,3,MUCAC,527
3584,1,retain,3,MUCAC,527
4130,1,retain,3,MUCAC,527
4157,1,retain,3,MUCAC,527
2885,1,retain,3,MUCAC,527
2693,1,retain,3,MUCAC,527
3760,1,retain,3,MUCAC,527
1982,1,retain,3,MUCAC,527
8388,1,retain,3,MUCAC,527
9601,1,retain,3,MUCAC,527
6978,1,retain,3,MUCAC,527
6175,1,retain,3,MUCAC,527
1966,1,retain,3,MUCAC,527
958,1,retain,3,MUCAC,527
6548,1,retain,3,MUCAC,527
903,1,retain,3,MUCAC,527
384,1,retain,3,MUCAC,527
5934,1,retain,3,MUCAC,527
4102,1,retain,3,MUCAC,527
3759,1,retain,3,MUCAC,527
2959,1,retain,3,MUCAC,527
10298,1,retain,3,MUCAC,527
1839,1,retain,3,MUCAC,527
248,1,retain,3,MUCAC,527
3564,1,retain,3,MUCAC,527
1847,1,retain,3,MUCAC,527
10490,1,retain,3,MUCAC,527
6269,1,retain,3,MUCAC,527
4725,1,retain,3,MUCAC,527
979,1,retain,3,MUCAC,527
5171,1,retain,3,MUCAC,527
9768,1,retain,3,MUCAC,527
2022,1,retain,3,MUCAC,527
5395,1,retain,3,MUCAC,527
6534,1,retain,3,MUCAC,527
3397,1,retain,3,MUCAC,527
4859,1,retain,3,MUCAC,527
5713,1,retain,3,MUCAC,527
4340,1,retain,3,MUCAC,527
2639,1,retain,3,MUCAC,527
10056,1,retain,3,MUCAC,527
7699,1,retain,3,MUCAC,527
4757,1,retain,3,MUCAC,527
2532,1,retain,3,MUCAC,527
2451,1,retain,3,MUCAC,527
5942,1,retain,3,MUCAC,527
2489,1,retain,3,MUCAC,527
2779,1,retain,3,MUCAC,527
7914,1,retain,3,MUCAC,527
1391,1,retain,3,MUCAC,527
486,1,retain,3,MUCAC,527
4821,1,retain,3,MUCAC,527
1368,1,retain,3,MUCAC,527
8193,1,retain,3,MUCAC,527
7648,1,retain,3,MUCAC,527
3429,1,retain,3,MUCAC,527
5286,1,retain,3,MUCAC,527
2732,1,retain,3,MUCAC,527
864,1,retain,3,MUCAC,527
5194,1,retain,3,MUCAC,527
669,1,retain,3,MUCAC,527
953,1,retain,3,MUCAC,527
10470,1,retain,3,MUCAC,527
689,1,retain,3,MUCAC,527
7614,1,retain,3,MUCAC,527
7949,1,retain,3,MUCAC,527
4145,1,retain,3,MUCAC,527
2872,1,retain,3,MUCAC,527
5388,1,retain,3,MUCAC,527
2465,1,retain,3,MUCAC,527
6901,1,retain,3,MUCAC,527
3920,1,retain,3,MUCAC,527
6443,1,retain,3,MUCAC,527
8772,1,retain,3,MUCAC,527
3738,1,retain,3,MUCAC,527
6221,1,retain,3,MUCAC,527
7542,1,retain,3,MUCAC,527
1881,1,retain,3,MUCAC,527
4242,1,retain,3,MUCAC,527
7802,1,retain,3,MUCAC,527
7736,1,retain,3,MUCAC,527
9308,1,retain,3,MUCAC,527
5543,1,retain,3,MUCAC,527
6010,1,retain,3,MUCAC,527
1773,1,retain,3,MUCAC,527
496,1,retain,3,MUCAC,527
3910,1,retain,3,MUCAC,527
5268,1,retain,3,MUCAC,527
5016,1,retain,3,MUCAC,527
5403,1,retain,3,MUCAC,527
4370,1,retain,3,MUCAC,527
1190,1,retain,3,MUCAC,527
6798,1,retain,3,MUCAC,527
8789,1,retain,3,MUCAC,527
4432,1,retain,3,MUCAC,527
2873,1,retain,3,MUCAC,527
1312,1,retain,3,MUCAC,527
2033,1,retain,3,MUCAC,527
3270,1,retain,3,MUCAC,527
2904,1,retain,3,MUCAC,527
2555,1,retain,3,MUCAC,527
6977,1,retain,3,MUCAC,527
8590,1,retain,3,MUCAC,527
2579,1,retain,3,MUCAC,527
5673,1,retain,3,MUCAC,527
1974,1,retain,3,MUCAC,527
7562,1,retain,3,MUCAC,527
6387,1,retain,3,MUCAC,527
8903,1,retain,3,MUCAC,527
4087,1,retain,3,MUCAC,527
4444,1,retain,3,MUCAC,527
623,1,retain,3,MUCAC,527
205,1,retain,3,MUCAC,527
6178,1,retain,3,MUCAC,527
9095,1,retain,3,MUCAC,527
4571,1,retain,3,MUCAC,527
4991,1,retain,3,MUCAC,527
522,1,retain,3,MUCAC,527
1282,1,retain,3,MUCAC,527
3986,1,retain,3,MUCAC,527
4362,1,retain,3,MUCAC,527
9290,1,retain,3,MUCAC,527
6132,1,retain,3,MUCAC,527
2144,1,retain,3,MUCAC,527
8643,1,retain,3,MUCAC,527
7761,1,retain,3,MUCAC,527
6264,1,retain,3,MUCAC,527
1443,1,retain,3,MUCAC,527
7454,1,retain,3,MUCAC,527
1406,1,retain,3,MUCAC,527
10107,1,retain,3,MUCAC,527
8027,1,retain,3,MUCAC,527
852,1,retain,3,MUCAC,527
1515,1,retain,3,MUCAC,527
2631,1,retain,3,MUCAC,527
4166,1,retain,3,MUCAC,527
2531,1,retain,3,MUCAC,527
5792,1,retain,3,MUCAC,527
9074,1,retain,3,MUCAC,527
5763,1,retain,3,MUCAC,527
907,1,retain,3,MUCAC,527
4097,1,retain,3,MUCAC,527
8979,1,retain,3,MUCAC,527
10111,1,retain,3,MUCAC,527
2279,1,retain,3,MUCAC,527
4315,1,retain,3,MUCAC,527
7668,1,retain,3,MUCAC,527
4047,1,retain,3,MUCAC,527
817,1,retain,3,MUCAC,527
5950,1,retain,3,MUCAC,527
1893,1,retain,3,MUCAC,527
7178,1,retain,3,MUCAC,527
3322,1,retain,3,MUCAC,527
2069,1,retain,3,MUCAC,527
611,1,retain,3,MUCAC,527
2135,1,retain,3,MUCAC,527
10288,1,retain,3,MUCAC,527
3729,1,retain,3,MUCAC,527
7400,1,retain,3,MUCAC,527
8285,1,retain,3,MUCAC,527
872,1,retain,3,MUCAC,527
9862,1,retain,3,MUCAC,527
1234,1,retain,3,MUCAC,527
2003,1,retain,3,MUCAC,527
6031,1,retain,3,MUCAC,527
6506,1,retain,3,MUCAC,527
3036,1,retain,3,MUCAC,527
7328,1,retain,3,MUCAC,527
3922,1,retain,3,MUCAC,527
4358,1,retain,3,MUCAC,527
1206,1,retain,3,MUCAC,527
5046,1,retain,3,MUCAC,527
2216,1,retain,3,MUCAC,527
1243,1,retain,3,MUCAC,527
8337,1,retain,3,MUCAC,527
1822,1,retain,3,MUCAC,527
4062,1,retain,3,MUCAC,527
9250,1,retain,3,MUCAC,527
8592,1,retain,3,MUCAC,527
7441,1,retain,3,MUCAC,527
4297,1,retain,3,MUCAC,527
6921,1,retain,3,MUCAC,527
8736,1,retain,3,MUCAC,527
137,1,retain,3,MUCAC,527
7109,1,retain,3,MUCAC,527
617,1,retain,3,MUCAC,527
6692,1,retain,3,MUCAC,527
10033,1,retain,3,MUCAC,527
5956,1,retain,3,MUCAC,527
2742,1,retain,3,MUCAC,527
7896,1,retain,3,MUCAC,527
3773,1,retain,3,MUCAC,527
8118,1,retain,3,MUCAC,527
8462,1,retain,3,MUCAC,527
8747,1,retain,3,MUCAC,527
9675,1,retain,3,MUCAC,527
5478,1,retain,3,MUCAC,527
7230,1,retain,3,MUCAC,527
5422,1,retain,3,MUCAC,527
4855,1,retain,3,MUCAC,527
10157,1,retain,3,MUCAC,527
3493,1,retain,3,MUCAC,527
6332,1,retain,3,MUCAC,527
3325,1,retain,3,MUCAC,527
9171,1,retain,3,MUCAC,527
3779,1,retain,3,MUCAC,527
8362,1,retain,3,MUCAC,527
5811,1,retain,3,MUCAC,527
5424,1,retain,3,MUCAC,527
5816,1,retain,3,MUCAC,527
9033,1,retain,3,MUCAC,527
8628,1,retain,3,MUCAC,527
7649,1,retain,3,MUCAC,527
7674,1,retain,3,MUCAC,527
3039,1,retain,3,MUCAC,527
8403,1,retain,3,MUCAC,527
6487,1,retain,3,MUCAC,527
896,1,retain,3,MUCAC,527
6954,1,retain,3,MUCAC,527
7716,1,retain,3,MUCAC,527
3646,1,retain,3,MUCAC,527
7270,1,retain,3,MUCAC,527
8871,1,retain,3,MUCAC,527
9780,1,retain,3,MUCAC,527
8911,1,retain,3,MUCAC,527
5056,1,retain,3,MUCAC,527
5051,1,retain,3,MUCAC,527
6968,1,retain,3,MUCAC,527
8242,1,retain,3,MUCAC,527
6275,1,retain,3,MUCAC,527
5183,1,retain,3,MUCAC,527
2671,1,retain,3,MUCAC,527
3318,1,retain,3,MUCAC,527
9781,1,retain,3,MUCAC,527
7009,1,retain,3,MUCAC,527
2690,1,retain,3,MUCAC,527
466,1,retain,3,MUCAC,527
4217,1,retain,3,MUCAC,527
463,1,retain,3,MUCAC,527
9921,1,retain,3,MUCAC,527
10364,1,retain,3,MUCAC,527
7072,1,retain,3,MUCAC,527
1196,1,retain,3,MUCAC,527
1613,1,retain,3,MUCAC,527
6122,1,retain,3,MUCAC,527
8293,1,retain,3,MUCAC,527
422,1,retain,3,MUCAC,527
3511,1,retain,3,MUCAC,527
5809,1,retain,3,MUCAC,527
1571,1,retain,3,MUCAC,527
3110,1,retain,3,MUCAC,527
625,1,retain,3,MUCAC,527
5416,1,retain,3,MUCAC,527
6948,1,retain,3,MUCAC,527
766,1,retain,3,MUCAC,527
5797,1,retain,3,MUCAC,527
7607,1,retain,3,MUCAC,527
4409,1,retain,3,MUCAC,527
10413,1,retain,3,MUCAC,527
1804,1,retain,3,MUCAC,527
4620,1,retain,3,MUCAC,527
7737,1,retain,3,MUCAC,527
3706,1,retain,3,MUCAC,527
456,1,retain,3,MUCAC,527
5007,1,retain,3,MUCAC,527
4328,1,retain,3,MUCAC,527
287,1,retain,3,MUCAC,527
9571,1,retain,3,MUCAC,527
9368,1,retain,3,MUCAC,527
7199,1,retain,3,MUCAC,527
7084,1,retain,3,MUCAC,527
3187,1,retain,3,MUCAC,527
2896,1,retain,3,MUCAC,527
8920,1,retain,3,MUCAC,527
3379,1,retain,3,MUCAC,527
3285,1,retain,3,MUCAC,527
599,1,retain,3,MUCAC,527
6580,1,retain,3,MUCAC,527
3308,1,retain,3,MUCAC,527
8663,1,retain,3,MUCAC,527
8614,1,retain,3,MUCAC,527
9489,1,retain,3,MUCAC,527
3894,1,retain,3,MUCAC,527
679,1,retain,3,MUCAC,527
555,1,retain,3,MUCAC,527
9407,1,retain,3,MUCAC,527
4013,1,retain,3,MUCAC,527
5918,1,retain,3,MUCAC,527
7075,1,retain,3,MUCAC,527
2737,1,retain,3,MUCAC,527
6163,1,retain,3,MUCAC,527
10296,1,retain,3,MUCAC,527
2636,1,retain,3,MUCAC,527
4585,1,retain,3,MUCAC,527
2468,1,retain,3,MUCAC,527
2446,1,retain,3,MUCAC,527
10396,1,retain,3,MUCAC,527
3423,1,retain,3,MUCAC,527
8343,1,retain,3,MUCAC,527
7555,1,retain,3,MUCAC,527
8618,1,retain,3,MUCAC,527
3246,1,retain,3,MUCAC,527
2252,1,retain,3,MUCAC,527
7834,1,retain,3,MUCAC,527
8024,1,retain,3,MUCAC,527
5197,1,retain,3,MUCAC,527
8209,1,retain,3,MUCAC,527
6763,1,retain,3,MUCAC,527
6097,1,retain,3,MUCAC,527
4342,1,retain,3,MUCAC,527
8932,1,retain,3,MUCAC,527
4281,1,retain,3,MUCAC,527
4124,1,retain,3,MUCAC,527
1898,1,retain,3,MUCAC,527
3033,1,retain,3,MUCAC,527
911,1,retain,3,MUCAC,527
2235,1,retain,3,MUCAC,527
6930,1,retain,3,MUCAC,527
2464,1,retain,3,MUCAC,527
7493,1,retain,3,MUCAC,527
6147,1,retain,3,MUCAC,527
1013,1,retain,3,MUCAC,527
2211,1,retain,3,MUCAC,527
5508,1,retain,3,MUCAC,527
2626,1,retain,3,MUCAC,527
2644,1,retain,3,MUCAC,527
9576,1,retain,3,MUCAC,527
3664,1,retain,3,MUCAC,527
10140,1,retain,3,MUCAC,527
5338,1,retain,3,MUCAC,527
8971,1,retain,3,MUCAC,527
1674,1,retain,3,MUCAC,527
5815,1,retain,3,MUCAC,527
7065,1,retain,3,MUCAC,527
7993,1,retain,3,MUCAC,527
8796,1,retain,3,MUCAC,527
9471,1,retain,3,MUCAC,527
9996,1,retain,3,MUCAC,527
2286,1,retain,3,MUCAC,527
7952,1,retain,3,MUCAC,527
2351,1,retain,3,MUCAC,527
10103,1,retain,3,MUCAC,527
8959,1,retain,3,MUCAC,527
16,1,retain,3,MUCAC,527
9926,1,retain,3,MUCAC,527
542,1,retain,3,MUCAC,527
6289,1,retain,3,MUCAC,527
9913,1,retain,3,MUCAC,527
4341,1,retain,3,MUCAC,527
4064,1,retain,3,MUCAC,527
6792,1,retain,3,MUCAC,527
5736,1,retain,3,MUCAC,527
9554,1,retain,3,MUCAC,527
2563,1,retain,3,MUCAC,527
7273,1,retain,3,MUCAC,527
3790,1,retain,3,MUCAC,527
8799,1,retain,3,MUCAC,527
8574,1,retain,3,MUCAC,527
10058,1,retain,3,MUCAC,527
8945,1,retain,3,MUCAC,527
5890,1,retain,3,MUCAC,527
3847,1,retain,3,MUCAC,527
1025,1,retain,3,MUCAC,527
4933,1,retain,3,MUCAC,527
3597,1,retain,3,MUCAC,527
9730,1,retain,3,MUCAC,527
5248,1,retain,3,MUCAC,527
10037,1,retain,3,MUCAC,527
7819,1,retain,3,MUCAC,527
3242,1,retain,3,MUCAC,527
5755,1,retain,3,MUCAC,527
4438,1,retain,3,MUCAC,527
262,1,retain,3,MUCAC,527
1476,1,retain,3,MUCAC,527
